PARAMETER VALUES
Reaction_norm_help?:	0
Reaction_norm_dispersal?:	0
Evolution_help_after_dispersal?:	1
Direct_brood_care_only?:	0
Low_survival_breeder?:	0
No_group_augmentation?:	0
No_effect_relatedness?:	1
Non-related_helpers_random_group?:	0
No_effect_age_inheritance?:	0
Initial_population:	20000
Number_of_colonies:	5000
Number_generations:	10000
Number_replicates:	10
Fixed_group_size:	1
Min_age_become_breeder:	1
Bias_float_breeder:	2
m(Overall_mortality):	0.2
n(Mortality_dispersal):	1
X0(intercept):	1.5
Xh(Cost_help_survival):	4
Xn(Benefit_group_size_survival):	1
K0(Base_fecundity):	1
K1(Benefit_help_fecundity):	1
initAlpha:	0
initAlphaAge:	0
initBeta:	0.7
initBetaAge:	0
mutAlpha:	0
mutAlphaAge:	0.05
mutBeta:	0
mutBetaAge:	0.05
mutDrift:	0.05
stepAlpha:	0.04
stepBeta:	0.04
stepDrift:	0.04

Replica	Generation	Population	Deaths	Floaters	Group_size	Age	Age_H	Age_F	Age_B	meanAlpha	meanAlphaAge	meanBeta	meanBetaAge	meanHelp	meanCumHelp	meanDispersal	meanSurvival	meanSurvival_H	meanSurvival_F	meanSurvival_B	Relatedness	SD_GroupSize	SD_Age	SD_Age_H	SD_Age_F	SD_Age_B	SD_Alpha	SD_AlphaAge	SD_Beta	SD_BetaAge	SD_Help	SD_CumHelp	SD_Dispersal	SD_Survival	SD_Survival_H	SD_Survival_F	SD_Survival_B	corr_Help_Disp	corr_Help_Group	newBreederFloater	newBreederHelper	inheritance
0	3100	17424	5105	8633	1.7582	3.7034	2.4442	2.4267	6.8624	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7136	0.7853	0.6541	0.7620	0.0371	0.8615	3.3922	1.7771	1.8423	4.2250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0085	0.0000	0.0219	0.0000	0.0000	1048	210	0
0	3200	17285	4993	8582	1.7406	3.7313	2.4510	2.4530	6.8734	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7132	0.7851	0.6541	0.7616	0.0063	0.8568	3.3974	1.8575	1.8729	4.1756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0085	0.0000	0.0219	0.0000	0.0000	997	205	0
0	3300	17198	4871	8570	1.7256	3.6696	2.4468	2.3881	6.7534	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7128	0.7851	0.6541	0.7611	0.0132	0.8546	3.3610	1.8076	1.8240	4.1681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0605	0.0086	0.0000	0.0219	0.0000	0.0000	1002	182	0
0	3400	17293	4983	8526	1.7534	3.6805	2.4003	2.3980	6.8320	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7138	0.7852	0.6541	0.7619	0.0033	0.8603	3.3453	1.8275	1.7583	4.1165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0085	0.0000	0.0219	0.0000	0.0000	979	198	0
0	3500	17475	4900	8760	1.7430	3.6471	2.4240	2.3914	6.7558	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7127	0.7853	0.6541	0.7615	0.0137	0.8629	3.3110	1.7897	1.7847	4.1008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0607	0.0085	0.0000	0.0220	0.0000	0.0000	950	188	0
0	3600	17440	5049	8715	1.7450	3.6893	2.4118	2.4224	6.8492	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7129	0.7849	0.6541	0.7619	-0.0062	0.8419	3.3594	1.7645	1.7944	4.1754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0084	0.0000	0.0218	0.0000	0.0000	998	206	0
0	3700	17522	4935	8814	1.7416	3.6993	2.4474	2.4550	6.8214	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7125	0.7853	0.6541	0.7615	0.0343	0.8649	3.3465	1.8092	1.8526	4.1387	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0086	0.0000	0.0219	0.0000	0.0000	968	193	0
0	3800	17324	4925	8556	1.7536	3.6632	2.3713	2.4238	6.7578	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7137	0.7853	0.6541	0.7618	-0.0131	0.8730	3.3430	1.7624	1.7985	4.1693	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0087	0.0000	0.0219	0.0000	0.0000	1020	174	0
0	3900	17449	5033	8692	1.7514	3.7485	2.5212	2.4520	6.9246	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7132	0.7854	0.6541	0.7618	0.0091	0.8665	3.4203	1.9431	1.8491	4.2311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0608	0.0085	0.0000	0.0220	0.0000	0.0000	1035	204	0
0	4000	17370	4940	8692	1.7356	3.6770	2.4402	2.4409	6.7356	0.0000	0.0000	0.7000	0.0000	0.0000	0.0000	0.7000	0.7127	0.7852	0.6541	0.7614	-0.0065	0.8601	3.3125	1.8863	1.8827	4.0254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0606	0.0086	0.0000	0.0219	0.0000	0.0000	995	192	0
